"iyear","multiple","success","suicide","nperps","nperpcap","nkill","nwound","nhostkid","ransomamt","ransompaid","nreleased","region_txt","gname"
2015,0,1,0,4,0,45,0,45,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,0,1,0,4,0,1,1,0,0,0,0,"South Asia","Taliban"
2015,0,1,1,2,0,13,0,0,0,0,0,"Sub-Saharan Africa","Boko Haram"
2015,0,1,1,1,0,3,12,0,0,0,0,"Sub-Saharan Africa","Boko Haram"
2015,0,1,0,9,0,16,0,0,0,0,0,"Sub-Saharan Africa","Boko Haram"
2015,0,0,0,1,1,0,0,0,0,0,0,"South Asia","Other"
2015,0,1,0,1,1,0,0,0,0,0,0,"South Asia","Other"
2015,1,1,0,300,0,17,0,0,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,1,1,0,300,0,17,0,0,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,0,1,0,4,0,2,3,0,0,0,0,"South America","National Liberation Army of Colombia (ELN)"
2015,0,1,0,4,0,2,0,0,0,0,0,"Sub-Saharan Africa","Al-Shabaab"
2015,0,1,1,1,0,3,2,0,0,0,0,"South Asia","Other"
2015,0,0,0,4,0,0,8,0,0,0,0,"South Asia","Taliban"
2015,0,1,0,4,0,2,0,0,0,0,0,"South Asia","Taliban"
2015,0,1,0,4,0,6,0,32,0,0,-99,"Middle East & North Africa","Other"
2015,0,0,0,4,0,3,0,0,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,0,1,0,4,0,13,0,0,0,0,0,"Sub-Saharan Africa","Boko Haram"
2015,0,1,0,4,0,10,0,1,0,0,-99,"Sub-Saharan Africa","Boko Haram"
2015,1,1,0,4,0,0,0,0,0,0,0,"South America","Other"
2015,1,0,0,4,0,0,0,0,0,0,0,"South America","Other"
2015,1,1,0,4,0,0,2,0,0,0,0,"South Asia","Taliban"
2015,1,1,0,4,0,6,8,0,0,0,0,"South Asia","Taliban"
2015,0,1,0,4,0,0,0,0,0,0,0,"Southeast Asia","New People's Army (NPA)"
2015,0,1,0,10,0,1,0,1,0,0,0,"Southeast Asia","New People's Army (NPA)"
2015,0,1,0,4,0,0,1,0,0,0,0,"Southeast Asia","Abu Sayyaf Group (ASG)"
2015,0,1,0,4,0,0,0,0,0,0,0,"Middle East & North Africa","Other"
2015,0,1,0,4,0,3,3,0,0,0,0,"Sub-Saharan Africa","Boko Haram"
2015,1,1,0,4,0,7,0,0,0,0,0,"Sub-Saharan Africa","Boko Haram"
2015,1,1,0,4,0,7,0,0,0,0,0,"Sub-Saharan Africa","Boko Haram"
2015,1,1,0,4,0,7,0,0,0,0,0,"Sub-Saharan Africa","Boko Haram"
2015,0,1,0,4,0,30,0,0,0,0,0,"Sub-Saharan Africa","Boko Haram"
2015,1,1,0,4,0,0,0,0,0,0,0,"Sub-Saharan Africa","Boko Haram"
2015,1,1,0,4,0,0,0,0,0,0,0,"Sub-Saharan Africa","Boko Haram"
2015,0,1,0,4,0,13,0,0,0,0,0,"Sub-Saharan Africa","Boko Haram"
2015,0,1,0,4,0,0,1,0,0,0,0,"South Asia","Other"
2015,1,1,1,1,0,17,22,0,0,0,0,"Middle East & North Africa","Other"
2015,1,1,1,1,0,17,22,0,0,0,0,"Middle East & North Africa","Other"
2015,1,0,1,1,0,16,21,0,0,0,0,"Middle East & North Africa","Other"
2015,0,1,0,4,0,0,0,4,0,0,4,"South America","National Liberation Army of Colombia (ELN)"
2015,0,1,1,6,0,34,58,0,0,0,0,"Sub-Saharan Africa","Al-Shabaab"
2015,0,1,0,4,0,0,3,0,0,0,0,"South Asia","Other"
2015,0,1,0,4,0,22,2,0,0,0,0,"Sub-Saharan Africa","Boko Haram"
2015,0,1,0,4,0,0,0,0,0,0,0,"South Asia","Other"
2015,1,1,0,4,0,2,0,0,0,0,0,"Middle East & North Africa","Other"
2015,0,0,0,4,0,0,0,0,0,0,0,"South America","Other"
2015,0,0,0,4,0,0,0,0,0,0,0,"South America","Other"
2015,1,1,0,4,0,0,0,0,0,0,0,"Middle East & North Africa","Other"
2015,0,1,0,4,0,0,0,0,0,0,0,"South Asia","Other"
2015,0,1,0,4,0,0,0,0,0,0,0,"South Asia","Other"
2015,0,1,0,4,0,1,0,0,0,0,0,"South Asia","Other"
2015,0,1,0,4,0,1,0,0,0,0,0,"South Asia","Other"
2015,0,1,0,5,0,1,2,0,0,0,0,"Southeast Asia","New People's Army (NPA)"
2015,0,1,0,4,0,1,0,1,0,0,0,"South Asia","Taliban"
2015,0,1,0,4,0,6,4,0,0,0,0,"South Asia","Taliban"
2015,0,1,0,4,0,2,0,0,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,0,1,0,4,0,0,19,0,0,0,0,"South Asia","Other"
2015,0,1,0,4,1,0,1,0,0,0,0,"South Asia","Other"
2015,0,1,0,4,0,0,6,0,0,0,0,"South Asia","Other"
2015,0,1,0,4,1,0,1,0,0,0,0,"South Asia","Other"
2015,0,1,1,1,0,6,19,0,0,0,0,"Sub-Saharan Africa","Boko Haram"
2015,0,1,0,4,0,0,0,0,0,0,0,"Sub-Saharan Africa","Boko Haram"
2015,0,1,0,4,0,0,0,127,0,0,51,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,1,1,0,4,0,0,0,0,0,0,0,"Middle East & North Africa","Other"
2015,0,1,0,4,0,0,0,0,0,0,0,"South Asia","Other"
2015,0,1,0,4,0,2,3,0,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,0,1,1,2,0,9,10,0,0,0,0,"Middle East & North Africa","Other"
2015,0,1,0,4,0,0,2,0,0,0,0,"South Asia","Other"
2015,0,1,0,4,0,1,0,1,0,0,0,"Middle East & North Africa","Other"
2015,0,1,0,4,0,0,2,0,0,0,0,"Sub-Saharan Africa","Al-Shabaab"
2015,0,1,0,4,0,0,1,1,0,0,1,"Sub-Saharan Africa","Al-Shabaab"
2015,0,1,0,4,0,2,0,30,0,0,28,"South Asia","Other"
2015,0,1,0,4,0,3,0,234,-99,-99,231,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,0,0,0,4,0,0,0,0,0,0,0,"Middle East & North Africa","Al-Qaida in the Arabian Peninsula (AQAP)"
2015,0,1,0,2,0,1,0,0,0,0,0,"Middle East & North Africa","Al-Qaida in the Arabian Peninsula (AQAP)"
2015,0,1,0,4,0,0,0,0,0,0,0,"South Asia","Other"
2015,0,1,0,4,0,1,5,0,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,0,1,0,4,0,2,7,0,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,0,1,0,1,0,5,12,0,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,0,1,0,4,0,0,4,0,0,0,0,"South Asia","Other"
2015,0,1,0,4,0,0,1,0,0,0,0,"South Asia","Other"
2015,1,1,1,1,0,13,20,0,0,0,0,"Sub-Saharan Africa","Boko Haram"
2015,1,1,1,2,0,14,0,0,0,0,0,"Sub-Saharan Africa","Boko Haram"
2015,0,1,0,4,0,44,0,0,0,0,0,"Sub-Saharan Africa","Boko Haram"
2015,0,0,0,4,0,0,0,0,0,0,0,"Sub-Saharan Africa","Other"
2015,0,1,0,4,0,3,8,0,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,0,1,0,4,0,2,5,0,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,0,1,0,4,0,1,2,0,0,0,0,"Sub-Saharan Africa","Al-Shabaab"
2015,0,0,0,4,0,0,0,0,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,0,1,0,4,0,0,10,0,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,0,1,0,4,0,1,0,0,0,0,0,"South Asia","Other"
2015,1,1,0,4,0,0,0,0,0,0,0,"Sub-Saharan Africa","Boko Haram"
2015,1,1,0,4,0,0,0,0,0,0,0,"Sub-Saharan Africa","Boko Haram"
2015,1,1,0,4,0,0,0,0,0,0,0,"Sub-Saharan Africa","Boko Haram"
2015,1,1,0,4,0,0,0,0,0,0,0,"Sub-Saharan Africa","Boko Haram"
2015,0,1,0,4,0,1,1,0,0,0,0,"Sub-Saharan Africa","Al-Shabaab"
2015,0,0,0,4,0,1,0,0,0,0,0,"Sub-Saharan Africa","Al-Shabaab"
2015,0,1,1,1,0,3,1,0,0,0,0,"South Asia","Taliban"
2015,0,1,0,4,0,1,5,0,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,0,1,0,4,0,0,0,0,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,0,1,0,2,0,0,0,0,0,0,0,"Southeast Asia","New People's Army (NPA)"
2015,0,1,0,4,0,1,0,1,0,0,0,"Middle East & North Africa","Other"
2015,0,1,1,2,0,20,7,0,0,0,0,"Sub-Saharan Africa","Boko Haram"
2015,0,1,0,4,0,0,0,0,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,0,1,0,4,0,0,0,1,15668.47,-99,-99,"South Asia","Other"
2015,0,1,0,4,0,0,0,0,0,0,0,"South Asia","Taliban"
2015,0,0,1,5,0,5,0,0,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,0,1,0,4,0,0,0,0,0,0,0,"Southeast Asia","Abu Sayyaf Group (ASG)"
2015,0,1,0,4,0,2,2,0,0,0,0,"South Asia","Taliban"
2015,0,1,0,4,0,14,0,0,0,0,0,"Sub-Saharan Africa","Boko Haram"
2015,0,0,0,4,0,0,0,0,0,0,0,"South Asia","Other"
2015,0,1,0,4,0,1,0,1,0,0,0,"Sub-Saharan Africa","Al-Shabaab"
2015,0,0,0,4,0,1,0,0,0,0,0,"South Asia","Taliban"
2015,0,1,0,4,0,7,7,0,0,0,0,"South Asia","Taliban"
2015,0,1,0,4,0,5,0,0,0,0,0,"South Asia","Taliban"
2015,0,1,0,4,0,0,0,-99,0,0,-99,"South Asia","Taliban"
2015,0,1,0,4,0,0,2,0,0,0,0,"Sub-Saharan Africa","Al-Shabaab"
2015,0,1,0,4,0,0,0,0,0,0,0,"South Asia","Other"
2015,1,1,1,2,0,7,11,0,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,0,1,0,4,0,11,42,0,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,0,1,0,4,0,5,6,0,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,0,1,1,2,0,4,0,0,0,0,0,"Sub-Saharan Africa","Boko Haram"
2015,0,1,0,4,0,0,0,0,0,0,0,"South Asia","Other"
2015,1,1,1,4,0,6,10,0,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,1,1,0,4,0,6,10,0,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,0,1,1,1,0,0,0,0,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,0,1,0,4,0,2,0,0,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,0,1,0,4,0,32,0,32,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,0,1,0,4,0,0,0,0,0,0,0,"South Asia","Other"
2015,0,0,0,4,0,0,0,0,0,0,0,"Middle East & North Africa","Other"
2015,0,1,0,4,0,0,2,0,0,0,0,"South Asia","Taliban"
2015,1,1,0,4,0,6,0,0,0,0,0,"Sub-Saharan Africa","Boko Haram"
2015,1,1,0,4,0,6,0,0,0,0,0,"Sub-Saharan Africa","Boko Haram"
2015,1,1,0,4,0,7,0,0,0,0,0,"Sub-Saharan Africa","Boko Haram"
2015,0,0,0,3,3,0,0,0,0,0,0,"Southeast Asia","Other"
2015,0,1,0,4,0,0,0,0,0,0,0,"South Asia","Other"
2015,0,1,0,4,0,2,1,0,0,0,0,"South Asia","Taliban"
2015,0,1,0,4,0,6,2,0,0,0,0,"South Asia","Taliban"
2015,1,1,0,4,0,0,0,0,0,0,0,"Middle East & North Africa","Other"
2015,1,1,0,4,0,0,0,0,0,0,0,"Middle East & North Africa","Other"
2015,0,1,0,4,0,0,0,0,0,0,0,"Middle East & North Africa","Other"
2015,0,1,1,1,0,4,0,0,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,0,1,1,150,0,74,0,0,0,0,0,"Sub-Saharan Africa","Boko Haram"
2015,0,0,0,4,0,0,0,0,0,0,0,"Southeast Asia","Other"
2015,1,1,0,5,0,0,0,0,0,0,0,"South Asia","Other"
2015,1,1,0,5,0,0,0,0,0,0,0,"South Asia","Other"
2015,0,1,0,4,0,0,0,0,0,0,0,"South Asia","Other"
2015,0,1,1,1,0,9,8,0,0,0,0,"South Asia","Taliban"
2015,0,1,0,4,0,2,0,2,0,0,0,"Middle East & North Africa","Other"
2015,0,1,0,8,0,12,10,0,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,0,0,0,4,0,40,0,0,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,0,1,0,4,0,5,0,5,0,0,0,"South Asia","Taliban"
2015,0,1,0,4,0,1,0,1,0,0,0,"South Asia","Taliban"
2015,0,1,0,4,0,2,0,0,0,0,0,"Sub-Saharan Africa","Boko Haram"
2015,0,1,0,4,0,0,0,0,0,0,0,"Sub-Saharan Africa","Boko Haram"
2015,0,1,0,4,0,68,0,0,0,0,0,"Sub-Saharan Africa","Boko Haram"
2015,0,1,0,4,0,3,2,0,0,0,0,"Middle East & North Africa","Al-Qaida in the Arabian Peninsula (AQAP)"
2015,0,0,0,4,0,0,0,0,0,0,0,"Southeast Asia","Other"
2015,1,1,0,4,0,0,0,0,0,0,0,"South Asia","Other"
2015,1,1,0,4,0,0,0,0,0,0,0,"South Asia","Other"
2015,1,1,0,4,0,0,0,13,0,0,-99,"Sub-Saharan Africa","Lord's Resistance Army (LRA)"
2015,1,1,0,4,0,2,0,0,0,0,0,"Sub-Saharan Africa","Lord's Resistance Army (LRA)"
2015,0,1,0,4,0,0,0,0,0,0,0,"Middle East & North Africa","Other"
2015,0,1,0,4,0,34,0,0,0,0,0,"Middle East & North Africa","Other"
2015,0,1,0,4,0,0,1,0,0,0,0,"Southeast Asia","New People's Army (NPA)"
2015,0,0,1,1,1,0,0,0,0,0,0,"South Asia","Taliban"
2015,0,1,0,4,0,9,0,-99,0,0,-99,"Sub-Saharan Africa","Boko Haram"
2015,0,1,0,4,0,7,0,0,0,0,0,"South Asia","Taliban"
2015,0,1,0,6,0,0,0,2,221388.4,-99,2,"Southeast Asia","Abu Sayyaf Group (ASG)"
2015,0,1,0,4,0,0,0,0,0,0,0,"Sub-Saharan Africa","Boko Haram"
2015,0,1,0,4,0,0,0,0,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,0,0,0,4,0,0,0,0,0,0,0,"Western Europe","Other"
2015,0,1,0,2,0,2,0,0,0,0,0,"South Asia","Taliban"
2015,0,1,0,2,0,0,0,2,25133.49,0,-99,"South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2015,0,1,0,4,0,0,0,26,0,0,-99,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,0,1,0,4,0,0,0,24,0,0,-99,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,0,1,0,4,0,0,0,0,0,0,0,"South America","National Liberation Army of Colombia (ELN)"
2015,0,1,0,2,0,0,0,0,0,0,0,"Southeast Asia","Other"
2015,1,1,1,1,0,19,18,0,0,0,0,"Sub-Saharan Africa","Boko Haram"
2015,1,1,1,2,0,17,18,0,0,0,0,"Sub-Saharan Africa","Boko Haram"
2015,1,1,0,4,0,14,20,0,0,0,0,"Sub-Saharan Africa","Boko Haram"
2015,0,1,1,1,0,4,3,0,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,0,1,0,4,0,0,0,0,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,0,0,1,4,0,5,0,0,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,0,1,0,2,2,0,1,0,0,0,0,"Southeast Asia","Other"
2015,0,1,0,4,0,0,0,0,0,0,0,"South Asia","Other"
2015,1,1,0,4,0,0,0,0,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,1,1,0,4,0,0,0,0,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,1,1,0,4,0,0,0,0,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,0,1,0,4,0,2,5,0,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,0,1,0,4,0,3,11,0,0,0,0,"Sub-Saharan Africa","Other"
2015,1,1,0,200,0,0,0,0,0,0,0,"Southeast Asia","New People's Army (NPA)"
2015,1,1,0,4,0,0,6,0,0,0,0,"Southeast Asia","New People's Army (NPA)"
2015,0,1,0,4,0,0,3,0,0,0,0,"Southeast Asia","New People's Army (NPA)"
2015,0,1,0,4,0,0,1,0,0,0,0,"South Asia","Other"
2015,0,1,0,4,0,5,15,0,0,0,0,"Sub-Saharan Africa","Boko Haram"
2015,0,1,0,4,0,0,0,0,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,0,1,0,6,0,3,1,0,0,0,0,"South Asia","Tehrik-i-Taliban Pakistan (TTP)"
2015,0,1,0,6,0,1,0,0,0,0,0,"South Asia","Other"
2015,0,1,0,2,2,0,0,0,0,0,0,"South Asia","Other"
2015,0,1,0,100,0,0,13,1,0,0,1,"Sub-Saharan Africa","Other"
2015,0,1,0,4,0,1,0,0,0,0,0,"South Asia","Other"
2015,0,0,0,6,0,0,0,0,0,0,0,"South Asia","Other"
2015,0,0,0,4,0,24,0,0,0,0,0,"Sub-Saharan Africa","Boko Haram"
2015,0,1,0,4,0,20,0,0,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,0,1,0,4,0,2,0,2,0,0,0,"South Asia","Taliban"
2015,0,1,0,4,0,0,0,1,0,0,1,"Western Europe","Other"
2015,0,1,0,4,0,4,6,0,0,0,0,"South Asia","Taliban"
2015,0,1,1,1,0,2,33,0,0,0,0,"Middle East & North Africa","Other"
2015,0,1,0,2,0,0,0,1,0,0,1,"Southeast Asia","Abu Sayyaf Group (ASG)"
2015,0,1,1,1,0,8,27,0,0,0,0,"South Asia","Taliban"
2015,0,1,0,4,0,1,15,0,0,0,0,"South Asia","Taliban"
2015,0,1,0,4,0,4,5,0,0,0,0,"South Asia","Taliban"
2015,0,1,0,4,0,5,6,0,0,0,0,"South Asia","Tehrik-i-Taliban Pakistan (TTP)"
2015,0,1,0,4,0,4,2,0,0,0,0,"South Asia","Other"
2015,0,1,0,4,0,4,15,0,0,0,0,"Sub-Saharan Africa","Boko Haram"
2015,0,1,1,1,0,13,14,0,0,0,0,"Sub-Saharan Africa","Boko Haram"
2015,0,1,0,4,0,1,0,0,0,0,0,"Middle East & North Africa","Al-Qaida in the Arabian Peninsula (AQAP)"
2015,0,1,0,4,0,0,0,0,0,0,0,"Sub-Saharan Africa","Al-Shabaab"
2015,0,1,0,11,0,8,7,0,0,0,0,"Southeast Asia","Other"
2015,0,1,0,4,0,2,5,0,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,0,1,0,4,0,0,0,0,0,0,0,"North America","Animal Liberation Front (ALF)"
2015,0,1,0,4,0,0,0,0,0,0,0,"South Asia","Taliban"
2015,0,1,0,4,0,0,0,3,0,0,-99,"Sub-Saharan Africa","Other"
2015,0,1,0,4,0,1,0,0,0,0,0,"Middle East & North Africa","Al-Qaida in the Arabian Peninsula (AQAP)"
2015,0,1,0,4,0,48,0,24,0,0,-99,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,0,1,0,4,0,0,0,0,0,0,0,"Sub-Saharan Africa","Boko Haram"
2015,0,1,0,4,0,0,0,1,0,0,1,"Southeast Asia","Abu Sayyaf Group (ASG)"
2015,0,1,0,4,0,0,1,2,0,0,-99,"Sub-Saharan Africa","Other"
2015,0,1,0,4,0,4,0,0,0,0,0,"South Asia","Taliban"
2015,0,1,0,4,4,1,2,0,0,0,0,"Sub-Saharan Africa","Al-Shabaab"
2015,0,1,0,4,0,2,0,0,0,0,0,"Sub-Saharan Africa","Al-Shabaab"
2015,0,1,0,4,0,0,0,0,0,0,0,"Southeast Asia","Other"
2015,0,0,0,4,0,0,0,0,0,0,0,"Southeast Asia","New People's Army (NPA)"
2015,0,1,0,4,0,0,0,2,0,0,-99,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,1,0,1,1,0,1,0,0,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,1,0,1,1,0,1,0,0,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,1,0,1,1,0,1,0,0,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,1,0,1,1,0,1,0,0,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,1,1,1,4,0,2,4,0,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,1,1,1,4,0,2,4,0,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,1,1,1,4,0,2,4,0,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,1,1,1,4,0,2,4,0,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,1,1,1,4,0,3,4,0,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,1,1,1,4,0,3,5,0,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,1,1,1,4,0,3,5,0,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,1,0,1,13,0,13,0,0,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,0,1,0,4,0,0,1,0,0,0,0,"South Asia","Other"
2015,0,1,0,4,0,0,0,0,0,0,0,"South Asia","Other"
2015,0,1,0,4,0,25,0,0,0,0,0,"Middle East & North Africa","Other"
2015,0,0,1,1,1,0,0,0,0,0,0,"Middle East & North Africa","Al-Qaida in the Arabian Peninsula (AQAP)"
2015,0,1,0,4,0,0,0,0,0,0,0,"Middle East & North Africa","Other"
2015,1,0,0,4,0,0,0,0,0,0,0,"South Asia","Taliban"
2015,1,1,0,4,0,4,0,0,0,0,0,"South Asia","Taliban"
2015,1,1,0,4,0,36,23,0,0,0,0,"Sub-Saharan Africa","Other"
2015,1,1,0,4,0,2,11,0,0,0,0,"Sub-Saharan Africa","Other"
2015,1,1,0,4,0,2,11,0,0,0,0,"Sub-Saharan Africa","Other"
2015,0,1,0,4,0,9,8,0,0,0,0,"Sub-Saharan Africa","Al-Shabaab"
2015,0,1,0,4,0,0,7,0,0,0,0,"South America","National Liberation Army of Colombia (ELN)"
2015,0,1,0,4,0,2,7,0,0,0,0,"South Asia","Other"
2015,0,1,0,4,0,1,0,0,0,0,0,"Middle East & North Africa","Al-Qaida in the Arabian Peninsula (AQAP)"
2015,0,0,0,4,0,0,0,0,0,0,0,"Middle East & North Africa","Other"
2015,0,1,0,4,0,2,7,0,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,0,1,0,4,0,2,0,0,0,0,0,"South Asia","Taliban"
2015,0,1,0,4,0,0,0,0,0,0,0,"Middle East & North Africa","Other"
2015,0,1,0,4,0,10,6,0,0,0,0,"South Asia","Taliban"
2015,0,1,0,30,0,9,0,0,0,0,0,"South Asia","Taliban"
2015,0,0,0,4,0,3,5,0,0,0,0,"Sub-Saharan Africa","Al-Shabaab"
2015,0,1,0,4,0,2,12,0,0,0,0,"South Asia","Taliban"
2015,0,0,0,10,0,10,0,0,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,0,0,0,36,4,0,0,0,0,0,0,"Sub-Saharan Africa","Other"
2015,0,1,0,4,0,0,1,0,0,0,0,"Middle East & North Africa","Other"
2015,0,1,0,4,0,3,6,0,0,0,0,"South Asia","Taliban"
2015,0,1,0,4,0,0,1,0,0,0,0,"Southeast Asia","New People's Army (NPA)"
2015,0,1,0,4,0,0,5,0,0,0,0,"Southeast Asia","New People's Army (NPA)"
2015,0,0,0,4,0,0,0,0,0,0,0,"Sub-Saharan Africa","Boko Haram"
2015,0,0,0,4,0,0,0,0,0,0,0,"Southeast Asia","New People's Army (NPA)"
2015,1,1,1,1,0,11,35,0,0,0,0,"South Asia","Tehrik-i-Taliban Pakistan (TTP)"
2015,1,1,1,1,0,10,35,0,0,0,0,"South Asia","Tehrik-i-Taliban Pakistan (TTP)"
2015,0,1,0,4,0,2,5,0,0,0,0,"Middle East & North Africa","Other"
2015,0,1,0,4,0,1,3,0,0,0,0,"Sub-Saharan Africa","Al-Shabaab"
2015,0,1,0,4,0,0,0,10,0,0,9,"South Asia","Taliban"
2015,1,1,0,4,0,13,20,0,0,0,0,"South Asia","Taliban"
2015,1,1,0,4,0,13,20,0,0,0,0,"South Asia","Taliban"
2015,1,1,0,4,0,1,6,0,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,0,1,0,4,0,1,0,0,0,0,0,"Sub-Saharan Africa","Boko Haram"
2015,1,1,1,2,0,4,51,0,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,0,1,1,1,0,4,0,0,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,0,1,0,7,0,0,1,1,0,0,1,"Southeast Asia","Abu Sayyaf Group (ASG)"
2015,0,0,0,3,3,0,0,0,0,0,0,"Eastern Europe","Other"
2015,0,1,0,4,0,1,0,2,0,0,-99,"Middle East & North Africa","Other"
2015,0,1,0,4,0,0,0,15,0,0,15,"Middle East & North Africa","Other"
2015,0,0,0,14,0,14,0,0,0,0,0,"Middle East & North Africa","Islamic State of Iraq and the Levant (ISIL)"
2015,0,1,0,4,0,0,0,5,0,0,4,"South Asia","Other"
2015,0,1,1,1,0,1,0,0,0,0,0,"South Asia","Taliban"
2015,0,1,0,5,0,5,3,0,0,0,0,"Sub-Saharan Africa","Al-Shabaab"
2015,0,1,0,4,0,3,0,0,0,0,0,"Sub-Saharan Africa","Al-Shabaab"
2015,0,1,0,4,0,0,0,0,0,0,0,"South Asia","Other"
2015,0,1,0,4,0,0,0,0,0,0,0,"South Asia","Other"
2015,0,1,0,5,0,1,0,1,0,0,0,"Southeast Asia","New People's Army (NPA)"
2015,0,1,0,4,0,0,0,3,0,0,3,"Southeast Asia","Moro Islamic Liberation Front (MILF)"
2015,0,1,0,4,0,4,2,0,0,0,0,"Sub-Saharan Africa","Al-Shabaab"
2015,0,0,0,4,0,0,1,0,0,0,0,"South Asia","Taliban"
2015,0,1,0,4,0,1,0,0,0,0,0,"South Asia","Taliban"
2015,0,1,0,4,0,0,4,0,0,0,0,"South Asia","Taliban"
2015,0,1,0,4,0,0,12,0,0,0,0,"South Asia","Taliban"
